id,cart_id,product_id,quantity,created_at
78503df8483d009067eb4664,8eec8b78e749a0a5,123,8,2024-11-08 10:44:52.961888+00
e6265cb7cb4dfceecaa0084b,3cf4f98009ee8548,187,6,2024-10-13 01:34:42.568305+00
041d8e5895e686806653fd63,3cf4f98009ee8548,67,9,2024-10-30 07:34:22.949453+00
fd36d2a342880bea53d9ea33,3cf4f98009ee8548,123,3,2024-11-01 05:28:34.751978+00
b7a5ab69ac897e8a3a963a3d,2e5d78718bed91e4,187,8,2024-10-19 09:12:50.472601+00
591cc8234cee91367b408bdc,2e5d78718bed91e4,67,6,2024-10-17 06:47:40.312907+00
af0a400e48c9140802410968,2e5d78718bed91e4,123,9,2024-10-18 07:01:25.569469+00
cc147c26ae7221f609de4b1f,6dd75326012e3a03,187,4,2024-10-28 11:28:42.936058+00
82370d9bc6b4119b2341904b,6dd75326012e3a03,67,10,2024-11-07 05:17:20.420168+00
be600117844e91a4c4f4cc53,6dd75326012e3a03,123,3,2024-10-20 10:43:58.042992+00
bc3a70ea4107e695b20543eb,3dd320535329246d,187,8,2024-10-30 17:58:11.449789+00
aa00dc69b8f96d30ddb87ed6,3dd320535329246d,67,3,2024-10-27 05:18:47.018065+00
98c16f8160656a045099745a,3dd320535329246d,123,8,2024-10-13 15:25:06.536276+00
bd8f51cea820a7f4d5f60943,49dfd57f04b19050,187,1,2024-10-28 17:04:57.138568+00
091e6c1beae2b9e49623ae9e,49dfd57f04b19050,67,5,2024-11-04 17:55:37.371711+00
fd07aba076dc57243102c865,49dfd57f04b19050,123,10,2024-10-24 21:30:33.688186+00
e20a957d049807dce6017847,fbbfb22fad5c9955,187,5,2024-10-28 13:16:39.076141+00
692137caf94e16f1d404c3d5,fbbfb22fad5c9955,67,3,2024-11-07 19:45:39.141574+00
9e55d6fe8ae1085a912c78ba,fbbfb22fad5c9955,123,8,2024-10-22 06:54:37.930379+00
da91fe31375c582c72ffb56f,713410aa38e86c8e,187,7,2024-10-21 12:21:35.879779+00
206949a1d3aec11c6eb8ee51,713410aa38e86c8e,67,1,2024-10-29 01:06:40.550944+00
fdedabdf8a72f44f311237df,713410aa38e86c8e,123,7,2024-10-22 22:21:44.004963+00
f5f30a00e3e618ebdfde24ec,df07be3af662dbc4,187,5,2024-10-12 09:44:41.311313+00
3102d9cafc4b4b2969b65772,df07be3af662dbc4,67,7,2024-11-07 13:11:55.461748+00
8d12b506f173bab94aab1f34,df07be3af662dbc4,123,8,2024-10-24 19:52:23.256735+00
b7fb0f809b949e7a3c74bd90,1ca8968a5367bf08,187,9,2024-10-15 11:48:21.248644+00
7b4f3192c8d0da6d5162a2fb,1ca8968a5367bf08,67,4,2024-10-22 03:36:50.664227+00
012c9eae795b2f5de3e737c4,1ca8968a5367bf08,123,8,2024-11-05 19:08:05.805744+00
b6553ed19ffee2703fe0bc66,f826cc374c5f2cc1,187,7,2024-11-05 12:12:25.81517+00
41065a4f7e80a64157e01090,f826cc374c5f2cc1,67,4,2024-11-09 06:30:34.829479+00
f65997ef8d3501a17c1d46ef,f826cc374c5f2cc1,123,9,2024-10-30 00:15:18.557978+00
391a0a3bc367fb35b69016fe,7ed06d3cbf425a25,187,6,2024-10-28 23:13:10.246299+00
a32379154e9c35b7b613f9d8,7ed06d3cbf425a25,67,4,2024-10-29 20:32:27.358751+00
e577b34134e1396874f5a079,7ed06d3cbf425a25,123,10,2024-11-05 17:14:42.180632+00
42dc91f7ec015209a2a4c202,b12db7f8a20f43a8,187,9,2024-10-28 01:44:43.336117+00
4590b6d11312c9a9f18e7a8d,b12db7f8a20f43a8,67,8,2024-11-09 00:14:51.055762+00
2bbed5f5befb61c6c4bb4863,b12db7f8a20f43a8,123,1,2024-10-20 02:43:10.97909+00
8d233c1373cf8165abf12bb1,cfd53bfc8b41e4a7,187,8,2024-11-04 02:59:56.073053+00
599b4ab777ba80031d18699d,cfd53bfc8b41e4a7,67,4,2024-10-14 05:13:29.55464+00
b22d2e9eb2e2996f57a6ae50,cfd53bfc8b41e4a7,123,5,2024-10-18 09:20:32.008876+00
1f9a1641064d5dd851aaf18d,8adfcb67c8516fb9,187,8,2024-11-03 06:45:11.361692+00
b4c0fc75532a7d3633015d3f,8adfcb67c8516fb9,67,5,2024-11-03 08:40:17.854876+00
f24deff07e62ee8714e06c83,8adfcb67c8516fb9,123,10,2024-10-21 06:14:53.467492+00
8bb7260cde8ecbd75cef72f2,e9c8566bec867eef,187,7,2024-11-01 12:37:38.433298+00
010c515ffb94d8bdb8b7b621,e9c8566bec867eef,67,9,2024-10-15 11:50:52.506209+00
f69ab6cfeea7bcd537375b25,e9c8566bec867eef,123,4,2024-10-22 14:55:34.294606+00
6b725a75c82e3da8f4e27166,6981ff7c4793fb27,187,10,2024-11-02 21:31:40.946889+00
e290422be60cfbdfd47f7852,6981ff7c4793fb27,67,2,2024-10-19 05:02:32.047728+00
c77ac7488884195348df57c3,6981ff7c4793fb27,123,5,2024-11-01 03:59:01.769909+00
36c10dad769e86d36a0af141,8bb50258872d9c21,187,4,2024-10-29 15:29:08.348516+00
b57d549701716dbd5d0895a7,8bb50258872d9c21,67,6,2024-10-11 11:56:36.335754+00
38b31b975d85e5ebfa9e896d,8bb50258872d9c21,123,3,2024-10-23 00:51:08.056991+00
00be62c2f37a7c313886522a,fbeaffdec51e04aa,187,10,2024-10-20 21:33:48.345083+00
4771d376cabb20db0f518abf,fbeaffdec51e04aa,67,3,2024-10-17 00:51:33.612915+00
f1730bc68d8f35ac83be5e97,fbeaffdec51e04aa,123,1,2024-10-28 18:35:17.665642+00
81d87826dbabd5a62bb0928a,3e37ffe69f21116a,187,9,2024-10-14 10:24:02.348882+00
deb9cd9db977fe07bb7333ed,3e37ffe69f21116a,67,3,2024-11-05 20:45:09.157701+00
f5543314b2e1176e71dad181,3e37ffe69f21116a,123,7,2024-11-04 12:56:49.437283+00
f31e06b378f3731ca76c8a1b,0cdfee544bd4709b,187,7,2024-10-19 09:37:34.597184+00
f373620b4b5ccbf9e48c88cc,0cdfee544bd4709b,67,7,2024-10-24 17:09:10.176047+00
7032e200a1aa603b97ee0a2f,0cdfee544bd4709b,123,5,2024-10-27 13:59:35.765104+00
92358374580ac94bb80548da,8dc2ffa11839b0f3,187,9,2024-10-15 09:10:46.883772+00
8a45640f42f0a396ed6efaee,8dc2ffa11839b0f3,67,9,2024-10-23 03:07:09.592206+00
8b05b165ac1c6f8d81e6f51f,8dc2ffa11839b0f3,123,7,2024-10-15 12:14:13.670929+00
fcd6916c9cf367269d894761,c5fba0fb72ef240e,187,8,2024-10-28 16:44:36.781207+00
f7f35700c90eb02786372e1c,c5fba0fb72ef240e,67,10,2024-10-11 08:53:59.838661+00
9529b82e110dd8a5a5d472b8,c5fba0fb72ef240e,123,4,2024-10-20 17:13:48.805512+00
fffdc532bf31f1f515568439,251b80269ce6a7bc,187,6,2024-10-13 10:26:26.626934+00
2b5ee178b4e3932fb4e44024,251b80269ce6a7bc,67,9,2024-10-11 11:35:33.374541+00
8d72b5623c3e492b3b877b27,251b80269ce6a7bc,123,2,2024-11-01 02:37:08.140983+00
ab7dc847f945f692fac4c82d,9a8681deda40dd01,187,4,2024-10-23 02:00:07.359658+00
f7fda9b4952654c01931312f,9a8681deda40dd01,67,6,2024-10-28 23:10:17.893061+00
ac0044c01824d1255e965948,9a8681deda40dd01,123,3,2024-10-27 19:23:38.001689+00
f630e43f1e4519f4828e5ecd,1718ba6bff22538e,187,2,2024-11-04 06:26:49.584368+00
251f46d975a4794832f8522a,1718ba6bff22538e,67,9,2024-11-05 08:00:09.674595+00
48e9a122ddce3722af5ec67d,1718ba6bff22538e,123,9,2024-10-29 21:31:03.074646+00
750a66c7a4a83d23e7a6a02c,ca22b4a766e70808,187,4,2024-10-14 07:26:18.802494+00
4e993a4f4b1f94f133e05687,ca22b4a766e70808,67,4,2024-10-28 19:12:34.131717+00
e0e5a921cc0cd0d7f7da6ac3,ca22b4a766e70808,123,9,2024-11-08 06:55:20.190809+00
edf73612f2caa80af9af3646,dc31375013f00753,187,9,2024-10-10 18:08:34.937502+00
05ae7c5b216c004d1769b195,dc31375013f00753,67,2,2024-10-24 09:05:26.189429+00
c3d5d1a387901450af750f57,dc31375013f00753,123,6,2024-11-01 08:08:50.86888+00
4e4ca42b93c2af7668d2b03c,90ee68c88ba160fa,187,6,2024-10-17 18:40:21.605556+00
2339e31f7f808c9020c12949,90ee68c88ba160fa,67,5,2024-10-23 06:42:07.253044+00
556bca3e60a66b50ffec443f,90ee68c88ba160fa,123,2,2024-10-16 13:46:56.290979+00
b5599569d9c7c4e7361fbe62,b7749861e91b5355,187,8,2024-10-10 16:13:17.505082+00
c1fdb58bb54de66910cacbd8,b7749861e91b5355,67,5,2024-10-29 13:05:28.879949+00
86cbdb4fd2b4402d2ebbf9cb,b7749861e91b5355,123,4,2024-10-13 01:31:27.006442+00
0937bbdf520a9f6d10707b82,0b11d0620f5066a9,187,4,2024-10-20 16:49:33.20627+00
c56fb9074573a69ca3d65eda,0b11d0620f5066a9,67,4,2024-10-25 03:30:53.662021+00
f1d0d25b9480111148d88756,0b11d0620f5066a9,123,7,2024-10-28 23:52:59.090057+00
562b078967b1e3c9fa7388e6,31fc7c0b8db4be6c,187,8,2024-11-07 05:55:37.11745+00
85c25caa6389420f2c690bd9,31fc7c0b8db4be6c,67,8,2024-10-20 12:19:09.250279+00
47ae887c699eab8df52b9f24,31fc7c0b8db4be6c,123,3,2024-10-12 18:14:00.341683+00
db86edef9dee0fc765de286f,dc86d0eb8378ae92,187,10,2024-10-15 16:46:08.759779+00
636e00f5c9f0cf29f58d7bf5,dc86d0eb8378ae92,67,1,2024-10-20 08:03:05.05125+00
60587c8c2c1df1665bccd72d,dc86d0eb8378ae92,123,7,2024-10-16 14:49:44.51681+00
ee6eb37ed95f4a0dcfdb27ee,0048884f3471270c,187,5,2024-10-11 14:56:58.126294+00
c55d534fffa9015ad85ac2f0,0048884f3471270c,67,9,2024-10-11 15:05:00.2858+00
7682a392f0cae6c29de0fe03,0048884f3471270c,123,1,2024-10-20 23:39:56.737458+00
6774a9203d5e8ba08eb00fc6,395807e88728eea0,187,5,2024-10-13 22:56:21.532231+00
c7c80bcac5b0fb6fe0531a90,395807e88728eea0,67,8,2024-10-31 08:07:09.825493+00
2f292b7f77f433c5f974b8dd,395807e88728eea0,123,6,2024-10-22 00:04:29.959042+00
2d0391e3e5289301dcef359e,e5d3e12ae11ca5cd,187,9,2024-10-13 01:37:02.215083+00
8d2cdc9a1bc1410e0a462670,e5d3e12ae11ca5cd,67,7,2024-10-13 04:12:30.943129+00
c358a90c98923a02dca1cf38,e5d3e12ae11ca5cd,123,9,2024-11-05 10:36:18.934112+00
e0baf87ea2bcb40418b6ba83,5ee72a0f665e9675,187,2,2024-10-19 06:01:06.94458+00
661648c92037dea129e35a83,5ee72a0f665e9675,67,1,2024-10-24 15:33:01.112085+00
1773e80ef99e0696f24c032d,5ee72a0f665e9675,123,7,2024-10-13 13:09:33.699812+00
36cf749a347c3bc7ee6ad139,32b770db6944e8eb,187,6,2024-10-24 10:51:37.989149+00
0a314e1dc7089e2ddaa65c4a,32b770db6944e8eb,67,3,2024-10-23 02:10:20.396115+00
809e89d874858fa5e85eeb46,32b770db6944e8eb,123,7,2024-10-24 08:37:57.791943+00
492beb1478d4abff65d1ed95,236c329697ad0db3,187,2,2024-11-04 00:48:02.603799+00
bd20a4d7ea42b41875fc7bde,236c329697ad0db3,67,8,2024-11-07 10:52:13.808477+00
a6b0d5a47259a2ccfdc3ff07,236c329697ad0db3,123,3,2024-11-02 14:23:19.411507+00
a28031ebc8a00c9bdfc75dd5,cb93596ef88260ab,187,5,2024-10-17 14:26:13.9765+00
36126688003a0e1defc34a01,cb93596ef88260ab,67,1,2024-10-25 06:04:43.560388+00
e83d0190859752faff4825a5,cb93596ef88260ab,123,4,2024-10-21 08:04:37.400371+00
3b2ac2a7c72ff25a6180ef14,4abe2d5de4301b59,187,7,2024-10-19 17:22:06.259533+00
f9d30ef5dc0d49ddf00db652,4abe2d5de4301b59,67,6,2024-10-28 23:08:44.317198+00
dd30310138fac8dafc3aff80,4abe2d5de4301b59,123,7,2024-10-23 03:32:02.176617+00
43dc27046d0497eea216c557,71a32ccfd170fbc1,187,5,2024-10-29 11:25:46.564729+00
f34362b2dbc9e56ec976fcb8,71a32ccfd170fbc1,67,3,2024-10-18 05:40:38.810069+00
2d1b852e0d625bc77aa11f3f,71a32ccfd170fbc1,123,10,2024-10-20 16:45:30.59615+00
09189def786857108a7db8e6,724f26619da36d03,187,1,2024-10-11 22:04:32.368337+00
5df73fea67af20118aa7db9d,724f26619da36d03,67,4,2024-10-26 07:06:20.429916+00
ff1f43cd81e50148d5c4b586,724f26619da36d03,123,10,2024-10-29 04:43:05.169729+00
3de307030b518a96f6ca2d8f,098bd36740d80292,187,7,2024-10-28 08:36:00.89413+00
0f5e4cedb840260ab048f2b3,098bd36740d80292,67,3,2024-11-05 03:28:04.370543+00
2de722e5253cf4ffcad81cf1,098bd36740d80292,123,6,2024-11-04 12:04:01.113827+00
e3451cb326216d78bee458fb,7b05d66993890f9d,187,10,2024-11-08 20:32:27.723717+00
94ebf3a761b6d69f0047ab14,7b05d66993890f9d,67,7,2024-11-09 11:27:15.603745+00
b85c8c44a31e953b22cd7bb6,7b05d66993890f9d,123,10,2024-10-13 03:32:53.498116+00
d1221c993655cadcf8213c44,625265512a9844f5,187,9,2024-11-06 13:47:25.988313+00
263e09d400d5b4f52af62636,625265512a9844f5,67,2,2024-10-16 14:58:04.620842+00
1fc2d2ea737c7f341a49015f,625265512a9844f5,123,4,2024-10-20 17:00:31.866463+00
099302275d701c3f25175288,2a3077d4d0c841bc,187,5,2024-10-29 09:45:03.936022+00
dbe609c953726d7c03f61bd4,2a3077d4d0c841bc,67,7,2024-11-06 21:51:38.045076+00
095f62e30858e8cb0c15a956,2a3077d4d0c841bc,123,5,2024-10-20 11:43:26.893141+00
73dda272568c6eff05959ef3,108a8b94414b26dd,187,9,2024-10-20 06:04:18.150463+00
d4e8084ed55b0ed471a097f9,108a8b94414b26dd,67,8,2024-10-17 06:39:18.124308+00
cbf0de8b2a607cc5b1b2ff9b,108a8b94414b26dd,123,9,2024-11-06 18:46:32.416236+00
e8f0daf310bfefae171bcbe9,ab0fd661908458e7,187,2,2024-10-31 04:05:27.844667+00
17101f3af8d7f4472e5b6f31,ab0fd661908458e7,67,10,2024-10-11 06:24:16.872846+00
87ec67635885d9d1ffcc8c26,ab0fd661908458e7,123,7,2024-10-22 13:33:17.05471+00
87c46e52341f9ab7d8c8caa9,b1620598a25c1591,187,6,2024-10-24 17:37:17.745303+00
80eac1cda418ccc272415825,b1620598a25c1591,67,3,2024-11-02 14:06:49.742032+00
6f86712a7e7b6bb86c7faf08,b1620598a25c1591,123,10,2024-10-22 15:05:38.156065+00
2e928983985a3650db969c66,20242dbe5efda95a,187,6,2024-10-30 17:23:34.159331+00
6a075003af932a4051231289,20242dbe5efda95a,67,1,2024-11-08 01:24:06.727367+00
64f288696aff2d3af3a37056,20242dbe5efda95a,123,5,2024-10-13 22:36:45.682629+00
8c5452ff2ba9f63ad0f2417a,a0683173368a75c3,187,2,2024-11-03 22:02:24.931193+00
49dd5d7eac30fc60c68a343d,a0683173368a75c3,67,1,2024-10-20 19:05:02.147956+00
979c764e47b79f7784d55875,a0683173368a75c3,123,9,2024-10-15 17:47:54.397172+00
3b8570e2e545cf7a19bd08e7,730dae539513aaa7,187,8,2024-10-19 22:36:48.157982+00
4564905bf3d83d4f458228d6,730dae539513aaa7,67,9,2024-10-15 18:26:02.333873+00
bbbb6de291381e7e53de89fd,730dae539513aaa7,123,3,2024-10-19 00:18:16.352152+00
bf9ecb5d7ab9bb964d95d8b0,027f7873a461dce3,187,6,2024-10-16 10:07:59.981282+00
80aeaa81f309068a0b5f5339,027f7873a461dce3,67,4,2024-10-22 09:20:29.028492+00
2bb74d57bc35cdabcc42c7d0,027f7873a461dce3,123,9,2024-10-12 15:00:18.154653+00
db2a966586f1396b457c3053,2cc9fb44f790cb8f,187,8,2024-10-16 23:47:19.208732+00
6ecba48300df33e134a668da,2cc9fb44f790cb8f,67,2,2024-10-21 02:37:00.676624+00
6cd13b05f628d5bdd5589941,2cc9fb44f790cb8f,123,4,2024-11-03 03:49:47.909791+00
c92a621f9e93efe869faa6ce,0597235a63550ebf,187,3,2024-11-03 02:31:59.702279+00
162c2bee9a5545b0f03926c1,0597235a63550ebf,67,9,2024-11-03 21:49:34.713129+00
2177aba914a2aeef3b82c3a9,0597235a63550ebf,123,7,2024-10-25 19:12:03.61492+00
1d11938ea2b5ac96d57f1d78,6004e4e211c3f701,187,1,2024-10-26 17:52:53.191885+00
fe10fc38ac37ce18436637e3,6004e4e211c3f701,67,4,2024-11-07 11:42:15.39635+00
474f094d80633dc379bb6a0b,6004e4e211c3f701,123,1,2024-10-19 14:52:34.007712+00
6d8f210e3e70b41b3e28db64,96abee0aea3a117e,187,7,2024-11-04 01:30:16.022463+00
147749832e0a36b3caa668c8,96abee0aea3a117e,67,2,2024-10-15 12:13:52.9701+00
5c760e51494efcd7b1da29d9,96abee0aea3a117e,123,8,2024-11-09 02:52:19.735685+00
d298c0663dac4059f7dd7fc4,4c56e3a7be46e836,187,6,2024-10-16 12:20:31.118314+00
cb6a2ab214760fb11499cd06,4c56e3a7be46e836,67,6,2024-10-20 09:03:13.86391+00
025108e51e5c37b1e186c35d,4c56e3a7be46e836,123,6,2024-10-30 07:24:39.291623+00
b372a543580d2da4f905c6c0,42c18dc21a17b5ac,187,9,2024-10-27 01:56:54.227578+00
d68ff10ecda61b3f13239f0c,42c18dc21a17b5ac,67,5,2024-10-15 03:00:42.948879+00
aa91065dcfdc9757ac6f2461,42c18dc21a17b5ac,123,2,2024-11-04 07:49:36.821451+00
067547264118566225285ca7,ee25bdf89f8c86b9,187,6,2024-11-05 23:50:27.117598+00
7928dbd18fd8e0d9e5cd39fd,ee25bdf89f8c86b9,67,7,2024-11-01 10:10:29.295577+00
f1420062259887b3078f4086,ee25bdf89f8c86b9,123,1,2024-11-05 15:51:27.443453+00
d4a62c2eb328334daf56c8a2,20f6dc44286f9c5e,187,6,2024-10-25 07:00:02.763312+00
8c7418196d6e557a2bda94df,20f6dc44286f9c5e,67,9,2024-10-18 03:22:37.466303+00
58a02bd6beebfdaf00f49b7d,20f6dc44286f9c5e,123,3,2024-10-23 18:06:02.070389+00
d0def3dd83c61cf23149f007,2acfd40afe5f8397,187,3,2024-10-31 22:05:17.945945+00
e7f9a7d8fbe08f4d6f0cd2e0,2acfd40afe5f8397,67,10,2024-10-17 22:40:56.403458+00
53c7d63f7b7ad9beeff1875d,2acfd40afe5f8397,123,3,2024-10-31 19:09:20.708687+00
b9046bb5e81651edd270aed0,173f9fbfaec394c2,187,1,2024-11-08 14:10:51.851062+00
300a4798929b4f05d40ee08f,173f9fbfaec394c2,67,10,2024-10-25 05:05:56.269805+00
24ea83b07c636c0180f08000,173f9fbfaec394c2,123,6,2024-10-28 14:59:16.636725+00
5765eadf416d71eb2435111c,8a6ba9179eebfb38,187,6,2024-10-27 03:01:37.475712+00
357f5fc98626553df8af7f7c,8a6ba9179eebfb38,67,7,2024-10-15 08:46:29.24737+00
15a06fd84e5dfd2b4aec52a4,8a6ba9179eebfb38,123,9,2024-10-29 14:33:13.437801+00
256617224e70c876a5824d3c,28e4e0df09a7f1fb,187,4,2024-11-08 21:09:01.698792+00
a15b7fed46b789fa371c0a1a,28e4e0df09a7f1fb,67,4,2024-10-18 02:48:51.243878+00
4f827b918604850cf2932e68,28e4e0df09a7f1fb,123,3,2024-11-01 20:28:25.183926+00
5a8c2171a2caed5bccee407a,b81c15caea18cbcb,187,8,2024-11-01 17:34:43.332699+00
5cf9b2c5e55c929ce7708c32,b81c15caea18cbcb,67,5,2024-10-29 09:26:22.669023+00
69a98bab7900a8726f035081,b81c15caea18cbcb,123,2,2024-10-29 13:13:59.95622+00
0a755295167d1bf8e641735c,b7110dffb8b73d33,187,7,2024-11-03 02:01:41.959851+00
0faa811840a0630052e436b8,b7110dffb8b73d33,67,3,2024-10-16 19:28:33.426319+00
d4aaf2f99ca240941c27d3d5,b7110dffb8b73d33,123,1,2024-10-24 00:05:51.234577+00
51e871b196c6f927ddcbf3da,ccc841cc42210711,187,5,2024-10-22 12:49:06.066776+00
0eeea56de242e8979942093e,ccc841cc42210711,67,9,2024-10-16 20:38:58.941404+00
3890eee594e7a46bea8947df,ccc841cc42210711,123,6,2024-10-19 10:31:49.18824+00
593dd298db3bd84a614a25f2,6c508ea4b1d5a807,187,7,2024-10-12 14:13:09.912638+00
16d547dbe9d46513f6b7276e,6c508ea4b1d5a807,67,5,2024-11-06 06:46:13.168184+00
dce32c79866f5996ba4ac91d,6c508ea4b1d5a807,123,3,2024-10-13 09:04:20.549804+00
f1d329e6f968794a663c3d46,fd7517928f844292,187,10,2024-10-28 04:04:49.835843+00
c7d3f93fa40aed85826078cf,fd7517928f844292,67,9,2024-10-27 05:36:20.447587+00
d33232d1fd5e1fa8b51aa9d5,fd7517928f844292,123,6,2024-10-12 07:50:40.115684+00
c1c53d53a887d6d3765480ca,ef2d012cdfa6bbd3,187,7,2024-10-16 01:24:51.40642+00
fcfa3939a1e7b11105085c60,ef2d012cdfa6bbd3,67,9,2024-11-03 17:02:39.645505+00
39f615d45c5fa88bcad58a43,ef2d012cdfa6bbd3,123,7,2024-11-03 02:31:12.680007+00
f7936fc965276bc01d723e06,376e78a66fec0186,187,9,2024-10-10 13:36:20.771597+00
584a7d07c31711cd23ca5816,376e78a66fec0186,67,4,2024-10-15 03:42:42.448001+00
ee4dc9e486261130810693ba,376e78a66fec0186,123,2,2024-10-27 12:08:54.43105+00
299182982189cfc6292eeeae,0d29b925bc69840c,187,2,2024-10-14 06:17:34.852213+00
d7619e1f38809d1b7c2dd9dc,0d29b925bc69840c,67,5,2024-11-05 22:18:46.137819+00
7643779f2d2c452348c740c1,0d29b925bc69840c,123,3,2024-10-24 10:16:24.614489+00
be4343ef43355fd6b54c1fdc,4885050fd7af8ece,187,1,2024-10-15 18:25:07.71522+00
b0d6b0e323b0680214e749ad,4885050fd7af8ece,67,8,2024-10-16 01:09:08.236464+00
cb892aa661459372f618237e,4885050fd7af8ece,123,6,2024-11-01 00:22:03.09422+00
f5ef4b97094a0a0ffda20af9,8de71a8442eaef0b,187,3,2024-10-15 03:00:32.619799+00
5cd8289c277bfef407496d32,8de71a8442eaef0b,67,1,2024-10-15 23:46:55.86844+00
e73380a9b3f0a5d4317fd27d,8de71a8442eaef0b,123,5,2024-10-26 03:01:21.194888+00
5f9cb62adfb6b935854b72ea,06b3188fafd12a79,187,2,2024-10-23 07:24:04.29095+00
538937a4800321f9722936ae,06b3188fafd12a79,67,3,2024-10-19 06:08:43.098668+00
bca24b10b72396a8f36b928b,06b3188fafd12a79,123,9,2024-10-20 14:21:18.886817+00
122db892e1fb19ed85eafffc,536fbc9780d52f79,187,1,2024-10-22 07:31:05.4977+00
4ea34a5527c543087bdf197f,536fbc9780d52f79,67,9,2024-10-30 02:47:44.985436+00
5dbfa40bf8b168a5b3c89c4d,536fbc9780d52f79,123,1,2024-10-31 05:08:09.20498+00
f18c44c70596089540e3af12,907ec6c3907e5bf0,187,8,2024-10-25 12:20:38.45754+00
0e981ebdd36e1914bbf65e07,907ec6c3907e5bf0,67,8,2024-10-13 21:46:01.080454+00
d4ac277385197c4188e6eb0a,907ec6c3907e5bf0,123,3,2024-10-18 12:14:51.041227+00
31c7ca4f3d5c393ef9c18d79,256435f06dea4d4f,187,7,2024-11-08 19:25:05.737515+00
e9f648092f3020c1216c85c7,256435f06dea4d4f,67,3,2024-10-29 03:19:43.524511+00
cc4e8d4eaeeb4049ec5fe367,256435f06dea4d4f,123,2,2024-10-11 08:19:38.33076+00
4854b579a998d4e3c5f73cd3,a3530a28ef0dc714,187,3,2024-10-18 16:33:51.522429+00
79a2360c2428ff9ed5240d5c,a3530a28ef0dc714,67,5,2024-11-05 09:15:23.155576+00
eb3507e5f1c1d012f0964cbf,a3530a28ef0dc714,123,2,2024-10-17 06:48:58.100448+00
5cd684956bb61f00f4b0bfc1,6937f7abbcd5dcc7,187,6,2024-10-17 17:22:21.69518+00
a1964ab4276fd4eeccc7d636,6937f7abbcd5dcc7,67,2,2024-10-18 14:28:31.137876+00
4bd4e2c374c6e7bb07cd2458,6937f7abbcd5dcc7,123,7,2024-11-03 09:39:51.988887+00
dc46f6a71b1ae62e83ac253b,c256c18077f37dac,187,5,2024-11-08 18:19:29.657886+00
4e105b9b6ba6f292bac9ce51,c256c18077f37dac,67,10,2024-10-23 03:24:16.962884+00
e2b4224278514e4820f63838,c256c18077f37dac,123,7,2024-11-06 15:50:10.446734+00
fa3913f9ca2aa9fa2c29c3fd,ab8be9be09aefeee,187,3,2024-10-20 14:56:00.475801+00
28cf8903d3f29abf97e38d13,ab8be9be09aefeee,67,7,2024-11-01 10:50:10.096123+00
00f47994c535ca24361ef323,ab8be9be09aefeee,123,5,2024-10-15 16:57:11.451808+00
b91500bff622d4afde7f045b,e5df01954ee84eaf,187,1,2024-10-13 13:03:16.92917+00
5f3c3fd9cf96b4ccff7e247a,e5df01954ee84eaf,67,6,2024-11-03 18:17:15.318911+00
c3cc9c366179b48f7fbc6e09,e5df01954ee84eaf,123,1,2024-10-23 15:25:42.26169+00
6ed42f306a54432492523b46,7c51e8f2e54f88f9,187,4,2024-10-28 17:32:46.53198+00
5ebc5d4ce87027b510f39a89,7c51e8f2e54f88f9,67,1,2024-11-06 17:12:09.877248+00
d97d95ae98f97c1e760e9cc6,7c51e8f2e54f88f9,123,10,2024-10-20 09:39:39.781322+00
4642f314a7045148bc7b6aeb,04ed1558063c2dfd,187,3,2024-10-29 03:57:35.700242+00
c4c6fd76f8456f9527d761a8,04ed1558063c2dfd,67,2,2024-10-17 00:28:45.689742+00
67812ecae739fd6f668e1ead,04ed1558063c2dfd,123,4,2024-11-01 21:28:35.785833+00
1358bf975be61e5cc9eaa46d,bb84f8cbdfccbfc7,187,6,2024-11-08 23:00:55.59747+00
33fb9d34250db9cd887eb8c1,bb84f8cbdfccbfc7,67,4,2024-10-13 18:34:19.141733+00
38fec87d99dcaecb24c8e148,bb84f8cbdfccbfc7,123,3,2024-10-18 16:38:16.245222+00
6bbf2f5bfbf29dd2206508e3,0ed28294c29eb097,187,5,2024-10-22 16:44:08.174412+00
67873c86b5015d5fea00a94b,0ed28294c29eb097,67,4,2024-10-16 04:20:00.298395+00
8ce1fedb207e159d0e5fdf12,0ed28294c29eb097,123,3,2024-10-29 14:45:08.160925+00
0501da14bb92fbac59bfe549,a12c77cf05e7cc26,187,8,2024-11-04 17:30:56.053753+00
8f5051f7f135960a5871a860,a12c77cf05e7cc26,67,6,2024-10-16 21:49:16.96315+00
1c58396b16fd19afd97893a0,a12c77cf05e7cc26,123,7,2024-11-04 06:41:18.51659+00
02e7b3c91e138e0b96cf4933,befb811fbb7f5cd7,187,2,2024-10-24 20:05:46.070736+00
259d27e74451037d3d9e3e44,befb811fbb7f5cd7,67,8,2024-10-18 16:27:29.574777+00
d48071044d1b76c89f4306e8,befb811fbb7f5cd7,123,2,2024-10-14 02:42:02.905756+00
9b6d49c87c498803af05d7f8,789625b95061021a,187,10,2024-10-24 18:09:15.311251+00
cc4dcaea061fbe00caf60409,789625b95061021a,67,7,2024-10-25 05:34:36.027751+00
96ce451ba75a48d2a7323c6b,789625b95061021a,123,8,2024-11-02 05:52:42.561284+00
ebcb67b0bc4effe6d6dd4cc6,d8769890933dcf8a,187,7,2024-10-12 11:10:48.317277+00
